,T03,T04,T05,T06,T01,T07,T09,T10,T11,T02
8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749
8260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8861
8261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8938
8262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9154
8263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8727
8264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8999
8265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8739
8266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8972
8267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8914
8268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8923
8269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8958
8270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591
8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988
8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8764
8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9093
8274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8922
8275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802
8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9044
8277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8866
8278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801
8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8895
8280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9099
8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697
8282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558
8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8747
8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8731
8285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8877
8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8899
8287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871
8288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8700
8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7778
8290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8128
8291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4365
8292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8780
8293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8402
8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757
8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836
8296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8856
8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8719
8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8675
8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8863
8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8880
8301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8906
8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609
8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633
8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8671
8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749
8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8833
8307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766
8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8448
8309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8610
8310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8862
8311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8812
8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8905
8313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892
8314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8658
8315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9145
8316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8876
8317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8818
8318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8644
8319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749
8320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8998
8321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9109
8322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796
8323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8859
8324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8861
8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802
8326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8661
8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8793
8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828
8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385
8330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8457
8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023
8332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325
8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8886
8334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581
8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8619
8336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766
8337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8633
8338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8852
8339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8478
8340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8586
8341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8837
8342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8930
8343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8726
8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735
8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8647
8346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720
8347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8708
8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8847
8349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8634
8350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8595
8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8763
8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8694
8353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8690
8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8869
8355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638
8356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8621
8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8746
8358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796
8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800
8360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801
8361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645
8362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8647
8363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8622
8364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8794
8365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8878
8366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802
8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8652
8368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8657
8369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8751
8370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8479
8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580
8372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8311
8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366
8374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9010
8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8374
8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8445
8377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749
8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580
8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592
8380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8799
8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604
8382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8753
8383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8688
8384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8799
8385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750
8386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580
8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8801
8388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8399
8389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8599
8390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571
8391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593
8392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8783
8393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8398
8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8825
8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8429
8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950
8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8951
8398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8789
8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8476
8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8821
8401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8587
8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8544
8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8588
8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720
8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8820
8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8442
8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8732
8408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609
8409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8953
8410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8553
8411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565
8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8387
8413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7580
8414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4148
8415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8407
8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638
8417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607
8418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8660
8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604
8420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8771
8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8782
8422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8816
8423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620
8424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8583
8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623
8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8627
8427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8611
8428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8425
8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8714
8430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8963
8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8738
8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8562
8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775
8434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8840
8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645
8436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8788
8437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8584
8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8642
8439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8637
8440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8752
8441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8723
8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607
8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735
8444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8738
8445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612
8446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735
8447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8699
8448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8596
8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532
8450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8790
8451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8853
8452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8421
8453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8358
8454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7472
8455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4219
8456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8614
8457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8744
8458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8646
8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592
8460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8743
8461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8804
8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8513
8463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8747
8464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800
8465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8603
8466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748
8467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620
8468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8355
8469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8583
8470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8941
8471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8375
8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507
8473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8584
8474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8777
8475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625
8476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8639
8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8521
8478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8798
8479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8656
8480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638
8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8552
8482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8774
8483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609
8484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591
8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8566
8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8537
8487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547
8488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721
8489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8611
8490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8975
8491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8906
8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8644
8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9012
8494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8344
8495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8272
8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4231
8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8597
8498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8717
8499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8755
8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8727
8501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8624
8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8900
8503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8757
8504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8706
8505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8544
8506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8353
8507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8895
8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712
8509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8931
8510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735
8511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361
8512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735
8513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8272
8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8920
8515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8563
8516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8606
8517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591
8518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8916
8519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8777
8520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8483
8521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8626
8522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516
8523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766
8524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8563
8525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8687
8526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8831
8527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645
8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8672
8529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8020
8530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8518
8531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8718
8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8549
8533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8508
8534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8396
8535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8366
8536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529
8537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4331
8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8487
8539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8511
8540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8532
8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8336
8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8346
8543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312
8544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581
8545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8277
8546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494
8547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547
8548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8317
8549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8762
8550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802
8551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8445
8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8836
8553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8727
8554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8449
8555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8619
8556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8682
8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870
8558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8607
8559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8481
8560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8696
8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8460
8562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8641
8563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8611
8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593
8565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452
8566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775
8567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8375
8568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8559
8569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8232
8570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8245
8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8766
8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8415
8573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8452
8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8526
8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8243
8576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006
8577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7727
8578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043
8579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8802
8580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628
8581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8635
8582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8799
8583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8531
8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8567
8585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574
8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640
8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8562
8588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8610
8589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638
8590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8751
