,T03,T04,T05,T06,T02,index
5681,0.0,0.0,0.0,0.0,9587,5755
5682,0.0,0.0,0.0,0.0,9787,5756
5683,0.0,0.0,0.0,0.0,9883,5757
5684,0.0,0.0,0.0,0.0,9766,5758
5685,0.0,0.0,0.0,0.0,10066,5759
5686,0.0,0.0,0.0,0.0,9942,5760
5687,0.0,0.0,0.0,0.0,9337,5761
5688,0.0,0.0,0.0,0.0,9547,5762
5689,0.0,0.0,0.0,0.0,9447,5763
5690,0.0,0.0,0.0,0.0,9241,5764
5691,0.0,0.0,0.0,0.0,9711,5765
5692,0.0,0.0,0.0,0.0,9356,5766
5693,0.0,0.0,0.0,0.0,9675,5767
5694,0.0,0.0,0.0,0.0,9347,5768
5695,0.0,0.0,0.0,0.0,9937,5769
5696,0.0,0.0,0.0,0.0,9719,5770
5697,0.0,0.0,0.0,0.0,9474,5771
5698,0.0,0.0,0.0,0.0,9826,5772
5699,0.0,0.0,0.0,0.0,9256,5773
5700,0.0,0.0,0.0,0.0,9461,5774
5701,0.0,0.0,0.0,0.0,9385,5775
5702,0.0,0.0,0.0,0.0,9663,5776
5703,0.0,0.0,0.0,0.0,9930,5777
5704,0.0,0.0,0.0,0.0,9682,5778
5705,0.0,0.0,0.0,0.0,8566,5779
5706,0.0,0.0,0.0,0.0,5457,5780
5707,0.0,0.0,0.0,0.0,9575,5781
5708,0.0,0.0,0.0,0.0,9566,5782
5709,0.0,0.0,0.0,0.0,9758,5783
5710,0.0,0.0,0.0,0.0,9307,5784
5711,0.0,0.0,0.0,0.0,9693,5785
5712,0.0,0.0,0.0,0.0,7842,5786
5713,0.0,0.0,0.0,0.0,9339,5787
5714,0.0,0.0,0.0,0.0,10057,5788
5715,0.0,0.0,0.0,0.0,9623,5789
5716,0.0,0.0,0.0,0.0,9602,5790
5717,0.0,0.0,0.0,0.0,9527,5791
5718,0.0,0.0,0.0,0.0,9497,5792
5719,0.0,0.0,0.0,0.0,9992,5793
5720,0.0,0.0,0.0,0.0,9515,5794
5721,0.0,0.0,0.0,0.0,9970,5795
5722,0.0,0.0,0.0,0.0,9680,5796
5723,0.0,0.0,0.0,0.0,9511,5797
5724,0.0,0.0,0.0,0.0,8840,5798
5725,0.0,0.0,0.0,0.0,9259,5799
5726,0.0,0.0,0.0,0.0,9619,5800
5727,0.0,0.0,0.0,0.0,9289,5801
5728,0.0,0.0,0.0,0.0,9044,5802
5729,0.0,0.0,0.0,0.0,9469,5803
5730,0.0,0.0,0.0,0.0,9453,5804
5731,0.0,0.0,0.0,0.0,9642,5805
5732,0.0,0.0,0.0,0.0,9415,5806
5733,0.0,0.0,0.0,0.0,9710,5807
5734,0.0,0.0,0.0,0.0,9486,5808
5735,0.0,0.0,0.0,0.0,9101,5809
5736,0.0,0.0,0.0,0.0,9528,5810
5737,0.0,0.0,0.0,0.0,9483,5811
5738,0.0,0.0,0.0,0.0,9669,5812
5739,0.0,0.0,0.0,0.0,9235,5813
5740,0.0,0.0,0.0,0.0,9219,5814
5741,0.0,0.0,0.0,0.0,9266,5815
5742,0.0,0.0,0.0,0.0,9372,5816
5743,0.0,0.0,0.0,0.0,8920,5817
5744,0.0,0.0,0.0,0.0,9777,5818
5745,0.0,0.0,0.0,0.0,9506,5819
5746,0.0,0.0,0.0,0.0,8493,5820
5747,0.0,0.0,0.0,0.0,5201,5821
5748,0.0,0.0,0.0,0.0,8552,5822
5749,0.0,0.0,0.0,0.0,9567,5823
5750,0.0,0.0,0.0,0.0,8888,5824
5751,0.0,0.0,0.0,0.0,9340,5825
5752,0.0,0.0,0.0,0.0,9584,5826
5753,0.0,0.0,0.0,0.0,9746,5827
5754,0.0,0.0,0.0,0.0,9596,5828
5755,0.0,0.0,0.0,0.0,9869,5829
5756,0.0,0.0,0.0,0.0,9958,5830
5757,0.0,0.0,0.0,0.0,9552,5831
5758,0.0,0.0,0.0,0.0,9308,5832
5759,0.0,0.0,0.0,0.0,8445,5833
5760,0.0,0.0,0.0,0.0,8090,5834
5761,0.0,0.0,0.0,0.0,8539,5835
5762,0.0,0.0,0.0,0.0,8308,5836
5763,0.0,0.0,0.0,0.0,8450,5837
5764,0.0,0.0,0.0,0.0,8475,5838
5765,0.0,0.0,0.0,0.0,8461,5839
5766,0.0,0.0,0.0,0.0,9541,5840
5767,0.0,0.0,0.0,0.0,9052,5841
5768,0.0,0.0,0.0,0.0,9301,5842
5769,0.0,0.0,0.0,0.0,9609,5843
5770,0.0,0.0,0.0,0.0,9600,5844
5771,0.0,0.0,0.0,0.0,9497,5845
5772,0.0,0.0,0.0,0.0,9311,5846
5773,0.0,0.0,0.0,0.0,9904,5847
5774,0.0,0.0,0.0,0.0,9725,5848
5775,0.0,0.0,0.0,0.0,9289,5849
5776,0.0,0.0,0.0,0.0,9894,5850
5777,0.0,0.0,0.0,0.0,9720,5851
5778,0.0,0.0,0.0,0.0,9553,5852
5779,0.0,0.0,0.0,0.0,9728,5853
5780,0.0,0.0,0.0,0.0,8717,5854
5781,0.0,0.0,0.0,0.0,9717,5855
5782,0.0,0.0,0.0,0.0,9118,5856
5783,0.0,0.0,0.0,0.0,9723,5857
5784,0.0,0.0,0.0,0.0,8917,5858
5785,0.0,0.0,0.0,0.0,9575,5859
5786,0.0,0.0,0.0,0.0,9717,5860
5787,0.0,0.0,0.0,0.0,8281,5861
5788,0.0,0.0,0.0,0.0,5777,5862
5789,0.0,0.0,0.0,0.0,7911,5863
5790,0.0,0.0,0.0,0.0,8933,5864
5791,0.0,0.0,0.0,0.0,9498,5865
5792,0.0,0.0,0.0,0.0,9138,5866
5793,0.0,0.0,0.0,0.0,9531,5867
5794,0.0,0.0,0.0,0.0,9395,5868
5795,0.0,0.0,0.0,0.0,9127,5869
5796,0.0,0.0,0.0,0.0,9710,5870
5797,0.0,0.0,0.0,0.0,9304,5871
5798,0.0,0.0,0.0,0.0,9449,5872
5799,0.0,0.0,0.0,0.0,9552,5873
5800,0.0,0.0,0.0,0.0,9533,5874
5801,0.0,0.0,0.0,0.0,9525,5875
5802,0.0,0.0,0.0,0.0,9663,5876
5803,0.0,0.0,0.0,0.0,9590,5877
5804,0.0,0.0,0.0,0.0,9568,5878
5805,0.0,0.0,0.0,0.0,9052,5879
5806,0.0,0.0,0.0,0.0,9486,5880
5807,0.0,0.0,0.0,0.0,8889,5881
5808,0.0,0.0,0.0,0.0,8908,5882
5809,0.0,0.0,0.0,0.0,9745,5883
5810,0.0,0.0,0.0,0.0,9297,5884
5811,0.0,0.0,0.0,0.0,9719,5885
5812,0.0,0.0,0.0,0.0,9054,5886
5813,0.0,0.0,0.0,0.0,9457,5887
5814,0.0,0.0,0.0,0.0,9808,5888
5815,0.0,0.0,0.0,0.0,9483,5889
5816,0.0,0.0,0.0,0.0,9529,5890
5817,0.0,0.0,0.0,0.0,9044,5891
5818,0.0,0.0,0.0,0.0,8846,5892
5819,0.0,0.0,0.0,0.0,9982,5893
5820,0.0,0.0,0.0,0.0,9114,5894
5821,0.0,0.0,0.0,0.0,9678,5895
5822,0.0,0.0,0.0,0.0,9554,5896
5823,0.0,0.0,0.0,0.0,9586,5897
5824,0.0,0.0,0.0,0.0,9794,5898
5825,0.0,0.0,0.0,0.0,9989,5899
5826,0.0,0.0,0.0,0.0,9549,5900
5827,0.0,0.0,0.0,0.0,9952,5901
5828,0.0,0.0,0.0,0.0,8852,5902
5829,0.0,0.0,0.0,0.0,5533,5903
5830,0.0,0.0,0.0,0.0,8734,5904
5831,0.0,0.0,0.0,0.0,9749,5905
5832,0.0,0.0,0.0,0.0,9726,5906
5833,0.0,0.0,0.0,0.0,9285,5907
5834,0.0,0.0,0.0,0.0,9583,5908
5835,0.0,0.0,0.0,0.0,9754,5909
5836,0.0,0.0,0.0,0.0,9943,5910
5837,0.0,0.0,0.0,0.0,9635,5911
5838,0.0,0.0,0.0,0.0,9633,5912
5839,0.0,0.0,0.0,0.0,9556,5913
5840,0.0,0.0,0.0,0.0,9357,5914
5841,0.0,0.0,0.0,0.0,9623,5915
5842,0.0,0.0,0.0,0.0,9996,5916
5843,0.0,0.0,0.0,0.0,9124,5917
5844,0.0,0.0,0.0,0.0,10122,5918
5845,0.0,0.0,0.0,0.0,9804,5919
5846,0.0,0.0,0.0,0.0,9736,5920
5847,0.0,0.0,0.0,0.0,9831,5921
5848,0.0,0.0,0.0,0.0,9846,5922
5849,0.0,0.0,0.0,0.0,9643,5923
5850,0.0,0.0,0.0,0.0,9821,5924
5851,0.0,0.0,0.0,0.0,9655,5925
5852,0.0,0.0,0.0,0.0,9472,5926
5853,0.0,0.0,0.0,0.0,9876,5927
5854,0.0,0.0,0.0,0.0,9726,5928
5855,0.0,0.0,0.0,0.0,9308,5929
5856,0.0,0.0,0.0,0.0,9897,5930
5857,0.0,0.0,0.0,0.0,10120,5931
5858,0.0,0.0,0.0,0.0,9246,5932
5859,0.0,0.0,0.0,0.0,10113,5933
5860,0.0,0.0,0.0,0.0,9843,5934
5861,0.0,0.0,0.0,0.0,10099,5935
5862,0.0,0.0,0.0,0.0,9872,5936
5863,0.0,0.0,0.0,0.0,9902,5937
5864,0.0,0.0,0.0,0.0,9863,5938
5865,0.0,0.0,0.0,0.0,9600,5939
5866,0.0,0.0,0.0,0.0,9816,5940
5867,0.0,0.0,0.0,0.0,10096,5941
5868,0.0,0.0,0.0,0.0,9634,5942
5869,0.0,0.0,0.0,0.0,8859,5943
5870,0.0,0.0,0.0,0.0,5785,5944
5871,0.0,0.0,0.0,0.0,9237,5945
5872,0.0,0.0,0.0,0.0,8845,5946
5873,0.0,0.0,0.0,0.0,9471,5947
5874,0.0,0.0,0.0,0.0,9551,5948
5875,0.0,0.0,0.0,0.0,9267,5949
5876,0.0,0.0,0.0,0.0,9510,5950
5877,0.0,0.0,0.0,0.0,9332,5951
5878,0.0,0.0,0.0,0.0,9594,5952
5879,0.0,0.0,0.0,0.0,9377,5953
5880,0.0,0.0,0.0,0.0,9604,5954
5881,0.0,0.0,0.0,0.0,9562,5955
5882,0.0,0.0,0.0,0.0,9380,5956
5883,0.0,0.0,0.0,0.0,9532,5957
5884,0.0,0.0,0.0,0.0,9589,5958
5885,0.0,0.0,0.0,0.0,9391,5959
5886,0.0,0.0,0.0,0.0,9523,5960
5887,0.0,0.0,0.0,0.0,9711,5961
5888,0.0,0.0,0.0,0.0,9126,5962
5889,0.0,0.0,0.0,0.0,9874,5963
5890,0.0,0.0,0.0,0.0,9540,5964
5891,0.0,0.0,0.0,0.0,9492,5965
5892,0.0,0.0,0.0,0.0,9763,5966
5893,0.0,0.0,0.0,0.0,9098,5968
5894,0.0,0.0,0.0,0.0,9278,5969
5895,0.0,0.0,0.0,0.0,9554,5970
5896,0.0,0.0,0.0,0.0,9593,5971
5897,0.0,0.0,0.0,0.0,9330,5972
5898,0.0,0.0,0.0,0.0,9785,5973
5899,0.0,0.0,0.0,0.0,9536,5974
5900,0.0,0.0,0.0,0.0,9325,5975
5901,0.0,0.0,0.0,0.0,9852,5976
5902,0.0,0.0,0.0,0.0,9801,5977
5903,0.0,0.0,0.0,0.0,9659,5978
5904,0.0,0.0,0.0,0.0,10016,5979
5905,0.0,0.0,0.0,0.0,9575,5980
5906,0.0,0.0,0.0,0.0,9587,5981
5907,0.0,0.0,0.0,0.0,9423,5982
5908,0.0,0.0,0.0,0.0,9963,5983
5909,0.0,0.0,0.0,0.0,8609,5984
5910,0.0,0.0,0.0,0.0,4885,5985
5911,0.0,0.0,0.0,0.0,8914,5986
5912,0.0,0.0,0.0,0.0,9169,5987
5913,0.0,0.0,0.0,0.0,9450,5988
5914,0.0,0.0,0.0,0.0,9460,5989
5915,0.0,0.0,0.0,0.0,9389,5990
5916,0.0,0.0,0.0,0.0,9062,5991
5917,0.0,0.0,0.0,0.0,9724,5992
5918,0.0,0.0,0.0,0.0,9666,5993
5919,0.0,0.0,0.0,0.0,8821,5994
5920,0.0,0.0,0.0,0.0,9700,5995
5921,0.0,0.0,0.0,0.0,9727,5996
5922,0.0,0.0,0.0,0.0,9014,5997
5923,0.0,0.0,0.0,0.0,9719,5998
5924,0.0,0.0,0.0,0.0,9731,5999
5925,0.0,0.0,0.0,0.0,9790,6000
5926,0.0,0.0,0.0,0.0,9756,6001
5927,0.0,0.0,0.0,0.0,9703,6002
5928,0.0,0.0,0.0,0.0,9237,6003
5929,0.0,0.0,0.0,0.0,9501,6004
5930,0.0,0.0,0.0,0.0,9417,6005
5931,0.0,0.0,0.0,0.0,9742,6006
5932,0.0,0.0,0.0,0.0,9317,6007
5933,0.0,0.0,0.0,0.0,9857,6008
5934,0.0,0.0,0.0,0.0,9229,6009
5935,0.0,0.0,0.0,0.0,9208,6010
5936,0.0,0.0,0.0,0.0,9208,6011
5937,0.0,0.0,0.0,0.0,9464,6012
5938,0.0,0.0,0.0,0.0,9892,6013
5939,0.0,0.0,0.0,0.0,9628,6014
5940,0.0,0.0,0.0,0.0,9504,6015
5941,0.0,0.0,0.0,0.0,9034,6016
5942,0.0,0.0,0.0,0.0,9449,6017
5943,0.0,0.0,0.0,0.0,9663,6018
5944,0.0,0.0,0.0,0.0,9083,6019
5945,0.0,0.0,0.0,0.0,9507,6020
5946,0.0,0.0,0.0,0.0,10087,6021
5947,0.0,0.0,0.0,0.0,9207,6022
5948,0.0,0.0,0.0,0.0,9309,6023
5949,0.0,0.0,0.0,0.0,9618,6024
5950,0.0,0.0,0.0,0.0,8825,6025
5951,0.0,0.0,0.0,0.0,5041,6026
5952,0.0,0.0,0.0,0.0,9667,6027
5953,0.0,0.0,0.0,0.0,9449,6028
5954,0.0,0.0,0.0,0.0,9003,6029
5955,0.0,0.0,0.0,0.0,9673,6030
5956,0.0,0.0,0.0,0.0,9479,6031
5957,0.0,0.0,0.0,0.0,9482,6032
5958,0.0,0.0,0.0,0.0,9534,6033
5959,0.0,0.0,0.0,0.0,9697,6034
5960,0.0,0.0,0.0,0.0,9574,6035
5961,0.0,0.0,0.0,0.0,9331,6036
5962,0.0,0.0,0.0,0.0,9586,6037
5963,0.0,0.0,0.0,0.0,9083,6038
5964,0.0,0.0,0.0,0.0,8850,6039
5965,0.0,0.0,0.0,0.0,9489,6040
5966,0.0,0.0,0.0,0.0,9129,6041
5967,0.0,0.0,0.0,0.0,9308,6042
5968,0.0,0.0,0.0,0.0,10122,6043
5969,0.0,0.0,0.0,0.0,9704,6044
5970,0.0,0.0,0.0,0.0,9268,6045
5971,0.0,0.0,0.0,0.0,9937,6046
5972,0.0,0.0,0.0,0.0,9764,6047
5973,0.0,0.0,0.0,0.0,9718,6048
5974,0.0,0.0,0.0,0.0,9597,6049
5975,0.0,0.0,0.0,0.0,9722,6050
5976,0.0,0.0,0.0,0.0,9281,6051
5977,0.0,0.0,0.0,0.0,9693,6052
5978,0.0,0.0,0.0,0.0,9723,6053
5979,0.0,0.0,0.0,0.0,9475,6054
5980,0.0,0.0,0.0,0.0,9764,6055
5981,0.0,0.0,0.0,0.0,9464,6056
5982,0.0,0.0,0.0,0.0,9982,6057
5983,0.0,0.0,0.0,0.0,9931,6058
5984,0.0,0.0,0.0,0.0,7143,6061
5985,0.0,0.0,0.0,0.0,8393,6063
5986,0.0,0.0,0.0,0.0,8819,6064
5987,0.0,0.0,0.0,0.0,8820,6065
5988,0.0,0.0,0.0,0.0,7496,6066
5989,0.0,0.0,0.0,0.0,3622,6067
5990,0.0,0.0,0.0,0.0,9994,6069
5991,0.0,0.0,0.0,0.0,9310,6070
5992,0.0,0.0,0.0,0.0,10174,6071
5993,0.0,0.0,0.0,0.0,10016,6072
5994,0.0,0.0,0.0,0.0,9268,6073
5995,0.0,0.0,0.0,0.0,9986,6074
5996,0.0,0.0,0.0,0.0,10039,6075
5997,0.0,0.0,0.0,0.0,9424,6076
5998,0.0,0.0,0.0,0.0,9129,6077
5999,0.0,0.0,0.0,0.0,9777,6078
6000,0.0,0.0,0.0,0.0,9731,6079
6001,0.0,0.0,0.0,0.0,9350,6080
6002,0.0,0.0,0.0,0.0,9600,6081
6003,0.0,0.0,0.0,0.0,10274,6082
6004,0.0,0.0,0.0,0.0,9679,6083
6005,0.0,0.0,0.0,0.0,9765,6084
6006,0.0,0.0,0.0,0.0,8923,6085
6007,0.0,0.0,0.0,0.0,9798,6086
6008,0.0,0.0,0.0,0.0,8915,6087
6009,0.0,0.0,0.0,0.0,10022,6088
6010,0.0,0.0,0.0,0.0,10315,6089
6011,0.0,0.0,0.0,0.0,9144,6090
6012,0.0,0.0,0.0,0.0,9829,6091
6013,0.0,0.0,0.0,0.0,10380,6092
6014,0.0,0.0,0.0,0.0,9174,6093
6015,0.0,0.0,0.0,0.0,9783,6094
6016,0.0,0.0,0.0,0.0,9950,6095
6017,0.0,0.0,0.0,0.0,9803,6096
6018,0.0,0.0,0.0,0.0,9576,6097
6019,0.0,0.0,0.0,0.0,9172,6098
6020,0.0,0.0,0.0,0.0,10085,6099
6021,0.0,0.0,0.0,0.0,10012,6100
6022,0.0,0.0,0.0,0.0,9981,6101
6023,0.0,0.0,0.0,0.0,9550,6102
6024,0.0,0.0,0.0,0.0,9649,6103
6025,0.0,0.0,0.0,0.0,9884,6104
6026,0.0,0.0,0.0,0.0,9547,6105
6027,0.0,0.0,0.0,0.0,9682,6106
6028,0.0,0.0,0.0,0.0,9115,6107
6029,0.0,0.0,0.0,0.0,5020,6108
6030,0.0,0.0,0.0,0.0,8832,6109
6031,0.0,0.0,0.0,0.0,9442,6110
6032,0.0,0.0,0.0,0.0,8839,6111
6033,0.0,0.0,0.0,0.0,9234,6112
6034,0.0,0.0,0.0,0.0,8642,6113
6035,0.0,0.0,0.0,0.0,9314,6114
6036,0.0,0.0,0.0,0.0,9541,6115
6037,0.0,0.0,0.0,0.0,8985,6116
6038,0.0,0.0,0.0,0.0,9095,6117
6039,0.0,0.0,0.0,0.0,9402,6118
6040,0.0,0.0,0.0,0.0,9270,6119
6041,0.0,0.0,0.0,0.0,9067,6120
6042,0.0,0.0,0.0,0.0,8904,6121
6043,0.0,0.0,0.0,0.0,9304,6122
6044,0.0,0.0,0.0,0.0,9320,6123
6045,0.0,0.0,0.0,0.0,9677,6124
6046,0.0,0.0,0.0,0.0,8573,6125
6047,0.0,0.0,0.0,0.0,9430,6126
6048,0.0,0.0,0.0,0.0,8634,6127
6049,0.0,0.0,0.0,0.0,8590,6128
6050,0.0,0.0,0.0,0.0,9301,6129
6051,0.0,0.0,0.0,0.0,8877,6130
6052,0.0,0.0,0.0,0.0,9481,6131
6053,0.0,0.0,0.0,0.0,9296,6132
6054,0.0,0.0,0.0,0.0,8612,6133
6055,0.0,0.0,0.0,0.0,9173,6134
6056,0.0,0.0,0.0,0.0,9310,6135
6057,0.0,0.0,0.0,0.0,8993,6136
6058,0.0,0.0,0.0,0.0,8848,6137
6059,0.0,0.0,0.0,0.0,8866,6138
6060,0.0,0.0,0.0,0.0,9182,6139
6061,0.0,0.0,0.0,0.0,9484,6140
6062,0.0,0.0,0.0,0.0,8632,6141
6063,0.0,0.0,0.0,0.0,9079,6142
6064,0.0,0.0,0.0,0.0,9050,6143
6065,0.0,0.0,0.0,0.0,9259,6144
6066,0.0,0.0,0.0,0.0,9014,6145
6067,0.0,0.0,0.0,0.0,8992,6146
6068,0.0,0.0,0.0,0.0,9265,6147
6069,0.0,0.0,0.0,0.0,8388,6148
6070,0.0,0.0,0.0,0.0,4787,6149
6071,0.0,0.0,0.0,0.0,9109,6150
6072,0.0,0.0,0.0,0.0,8904,6151
6073,0.0,0.0,0.0,0.0,9121,6152
6074,0.0,0.0,0.0,0.0,9354,6153
6075,0.0,0.0,0.0,0.0,9359,6154
6076,0.0,0.0,0.0,0.0,9374,6155
6077,0.0,0.0,0.0,0.0,9014,6156
6078,0.0,0.0,0.0,0.0,9150,6157
6079,0.0,0.0,0.0,0.0,9428,6158
6080,0.0,0.0,0.0,0.0,9906,6159
6081,0.0,0.0,0.0,0.0,8955,6160
6082,0.0,0.0,0.0,0.0,9474,6161
6083,0.0,0.0,0.0,0.0,9386,6162
6084,0.0,0.0,0.0,0.0,9460,6163
6085,0.0,0.0,0.0,0.0,9588,6164
6086,0.0,0.0,0.0,0.0,9677,6165
6087,0.0,0.0,0.0,0.0,9641,6166
6088,0.0,0.0,0.0,0.0,9793,6167
6089,0.0,0.0,0.0,0.0,9031,6168
6090,0.0,0.0,0.0,0.0,9430,6169
6091,0.0,0.0,0.0,0.0,9624,6170
6092,0.0,0.0,0.0,0.0,9854,6171
6093,0.0,0.0,0.0,0.0,9467,6172
6094,0.0,0.0,0.0,0.0,9086,6173
6095,0.0,0.0,0.0,0.0,9392,6174
6096,0.0,0.0,0.0,0.0,9532,6175
6097,0.0,0.0,0.0,0.0,9216,6176
6098,0.0,0.0,0.0,0.0,9798,6177
6099,0.0,0.0,0.0,0.0,9573,6178
6100,0.0,0.0,0.0,0.0,9890,6179
6101,0.0,0.0,0.0,0.0,9697,6180
6102,0.0,0.0,0.0,0.0,9217,6181
6103,0.0,0.0,0.0,0.0,9590,6182
6104,0.0,0.0,0.0,0.0,9425,6183
6105,0.0,0.0,0.0,0.0,9555,6184
6106,0.0,0.0,0.0,0.0,9420,6185
6107,0.0,0.0,0.0,0.0,9345,6186
6108,0.0,0.0,0.0,0.0,9734,6187
6109,0.0,0.0,0.0,0.0,9247,6188
6110,0.0,0.0,0.0,0.0,8345,6189
6111,0.0,0.0,0.0,0.0,5361,6190
6112,0.0,0.0,0.0,0.0,9324,6191
6113,0.0,0.0,0.0,0.0,9110,6192
6114,0.0,0.0,0.0,0.0,8837,6193
6115,0.0,0.0,0.0,0.0,9239,6194
6116,0.0,0.0,0.0,0.0,9104,6195
6117,0.0,0.0,0.0,0.0,8686,6196
6118,0.0,0.0,0.0,0.0,9307,6197
6119,0.0,0.0,0.0,0.0,9357,6198
6120,0.0,0.0,0.0,0.0,9455,6199
6121,0.0,0.0,0.0,0.0,9360,6200
6122,0.0,0.0,0.0,0.0,9058,6201
6123,0.0,0.0,0.0,0.0,9170,6202
6124,0.0,0.0,0.0,0.0,9089,6203
6125,0.0,0.0,0.0,0.0,9256,6204
6126,0.0,0.0,0.0,0.0,9245,6205
6127,0.0,0.0,0.0,0.0,9182,6206
6128,0.0,0.0,0.0,0.0,9417,6207
6129,0.0,0.0,0.0,0.0,7765,6208
6130,0.0,0.0,0.0,0.0,9539,6209
6131,0.0,0.0,0.0,0.0,9430,6210
6132,0.0,0.0,0.0,0.0,9494,6211
6133,0.0,0.0,0.0,0.0,9245,6212
6134,0.0,0.0,0.0,0.0,9780,6213
6135,0.0,0.0,0.0,0.0,9411,6214
6136,0.0,0.0,0.0,0.0,9736,6215
6137,0.0,0.0,0.0,0.0,9158,6216
6138,0.0,0.0,0.0,0.0,9203,6217
6139,0.0,0.0,0.0,0.0,9495,6218
6140,0.0,0.0,0.0,0.0,9122,6219
6141,0.0,0.0,0.0,0.0,9324,6220
6142,0.0,0.0,0.0,0.0,8871,6221
6143,0.0,0.0,0.0,0.0,9772,6222
6144,0.0,0.0,0.0,0.0,9656,6223
6145,0.0,0.0,0.0,0.0,9375,6224
6146,0.0,0.0,0.0,0.0,9536,6225
6147,0.0,0.0,0.0,0.0,9134,6226
6148,0.0,0.0,0.0,0.0,9314,6227
6149,0.0,0.0,0.0,0.0,9373,6228
6150,0.0,0.0,0.0,0.0,9375,6229
6151,0.0,0.0,0.0,0.0,8341,6230
6152,0.0,0.0,0.0,0.0,4721,6231
6153,0.0,0.0,0.0,0.0,8739,6232
6154,0.0,0.0,0.0,0.0,9859,6233
6155,0.0,0.0,0.0,0.0,9486,6234
6156,0.0,0.0,0.0,0.0,9451,6235
6157,0.0,0.0,0.0,0.0,9247,6236
6158,0.0,0.0,0.0,0.0,9285,6237
6159,0.0,0.0,0.0,0.0,9809,6238
6160,0.0,0.0,0.0,0.0,9319,6239
6161,0.0,0.0,0.0,0.0,8999,6240
6162,0.0,0.0,0.0,0.0,9379,6241
6163,0.0,0.0,0.0,0.0,9524,6242
6164,0.0,0.0,0.0,0.0,9383,6243
6165,0.0,0.0,0.0,0.0,9394,6244
6166,0.0,0.0,0.0,0.0,9308,6245
6167,0.0,0.0,0.0,0.0,9145,6246
6168,0.0,0.0,0.0,0.0,8941,6247
6169,0.0,0.0,0.0,0.0,9501,6248
6170,0.0,0.0,0.0,0.0,9104,6249
6171,0.0,0.0,0.0,0.0,9168,6250
6172,0.0,0.0,0.0,0.0,9317,6251
6173,0.0,0.0,0.0,0.0,9113,6252
6174,0.0,0.0,0.0,0.0,9205,6253
6175,0.0,0.0,0.0,0.0,9654,6254
6176,0.0,0.0,0.0,0.0,9428,6255
6177,0.0,0.0,0.0,0.0,9073,6256
6178,0.0,0.0,0.0,0.0,8718,6257
6179,0.0,0.0,0.0,0.0,9237,6258
6180,0.0,0.0,0.0,0.0,9249,6259
6181,0.0,0.0,0.0,0.0,9008,6260
6182,0.0,0.0,0.0,0.0,9477,6261
6183,0.0,0.0,0.0,0.0,9276,6262
6184,0.0,0.0,0.0,0.0,8882,6263
6185,0.0,0.0,0.0,0.0,9410,6264
6186,0.0,0.0,0.0,0.0,8853,6265
6187,0.0,0.0,0.0,0.0,9473,6266
6188,0.0,0.0,0.0,0.0,9420,6267
6189,0.0,0.0,0.0,0.0,9240,6268
6190,0.0,0.0,0.0,0.0,9062,6269
6191,0.0,0.0,0.0,0.0,9295,6270
6192,0.0,0.0,0.0,0.0,8128,6271
6193,0.0,0.0,0.0,0.0,4825,6272
6194,0.0,0.0,0.0,0.0,8658,6273
6195,0.0,0.0,0.0,0.0,9162,6274
6196,0.0,0.0,0.0,0.0,9279,6275
6197,0.0,0.0,0.0,0.0,9369,6276
6198,0.0,0.0,0.0,0.0,9162,6277
6199,0.0,0.0,0.0,0.0,9127,6278
6200,0.0,0.0,0.0,0.0,9167,6279
6201,0.0,0.0,0.0,0.0,9160,6280
6202,0.0,0.0,0.0,0.0,9774,6281
6203,0.0,0.0,0.0,0.0,9345,6282
6204,0.0,0.0,0.0,0.0,9178,6283
6205,0.0,0.0,0.0,0.0,9311,6284
6206,0.0,0.0,0.0,0.0,9101,6285
6207,0.0,0.0,0.0,0.0,9189,6286
6208,0.0,0.0,0.0,0.0,9597,6287
6209,0.0,0.0,0.0,0.0,8894,6288
6210,0.0,0.0,0.0,0.0,9290,6289
6211,0.0,0.0,0.0,0.0,9447,6290
6212,0.0,0.0,0.0,0.0,8731,6291
6213,0.0,0.0,0.0,0.0,9345,6292
6214,0.0,0.0,0.0,0.0,9144,6293
6215,0.0,0.0,0.0,0.0,9093,6294
6216,0.0,0.0,0.0,0.0,9333,6295
6217,0.0,0.0,0.0,0.0,9310,6296
6218,0.0,0.0,0.0,0.0,8916,6297
6219,0.0,0.0,0.0,0.0,8970,6298
6220,0.0,0.0,0.0,0.0,9125,6299
6221,0.0,0.0,0.0,0.0,9096,6300
6222,0.0,0.0,0.0,0.0,9047,6301
6223,0.0,0.0,0.0,0.0,9164,6302
6224,0.0,0.0,0.0,0.0,9076,6303
6225,0.0,0.0,0.0,0.0,8916,6304
6226,0.0,0.0,0.0,0.0,9221,6305
6227,0.0,0.0,0.0,0.0,9101,6306
6228,0.0,0.0,0.0,0.0,9259,6307
6229,0.0,0.0,0.0,0.0,9131,6308
6230,0.0,0.0,0.0,0.0,9316,6309
6231,0.0,0.0,0.0,0.0,8922,6310
6232,0.0,0.0,0.0,0.0,9208,6311
6233,0.0,0.0,0.0,0.0,7913,6312
6234,0.0,0.0,0.0,0.0,5171,6313
6235,0.0,0.0,0.0,0.0,8697,6314
6236,0.0,0.0,0.0,0.0,9081,6315
6237,0.0,0.0,0.0,0.0,9333,6316
6238,0.0,0.0,0.0,0.0,9388,6317
6239,0.0,0.0,0.0,0.0,9318,6318
